message_id,timestamp,author,content,is_reply,reply_context,is_edited,is_forward,action,ticker,strike,type,price,expiration,size,stop_price,trailing,trade_count,raw_parsed
1461399367851180185,2026-01-15T16:39:20.783000+00:00,ohiain,"TRIMMING $ASTS weeklies here at NHOD:

.99 -> 2.40 +150% 🔥

I've got a few cons left, wanna see a triple on these cons.

<@&1457740469353058469>",True,"TRIMMMING core $ASTS position @ 5.75 from 3.80 +50%

NHOD + 98!!!! 

<@&1457740469353058469>",False,False,trim,ASTS,,,2.4,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 2.4, ""size"": ""full""}"
1461401036206899334,2026-01-15T16:45:58.550000+00:00,ohiain,$ASTS can move really quickly through 100 pivot.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461401895691096174,2026-01-15T16:49:23.467000+00:00,ohiain,"I will most likely be trimming $ASTS core position into this overhead supply!

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461405318071324705,2026-01-15T17:02:59.426000+00:00,ohiain,"Calling it a morning here, what a day for the books!

$ASTS weeklies ran +170% (stop at b/e) 1/5th left.
$ASTS 20 Feb position +50% on last trim (stop at b/e) 2/5th left.
(I also took speculative lottos on $LUMN 8.5c weeklies @ close yday) 🥀

**New positions:
**
$CIFR 20c 20 Feb @1.42
$UMAC 17.5c 20",False,,True,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461411963987955734,2026-01-15T17:29:23.936000+00:00,ohiain,"TRIMMING $UMAC here @ 2.30 +35%

<@&1457740469353058469>",False,,False,False,trim,UMAC,,call,2.3,,full,,,1,"{""action"": ""trim"", ""ticker"": ""UMAC"", ""type"": ""call"", ""price"": 2.3, ""size"": ""full""}"
1461412844082827264,2026-01-15T17:32:53.767000+00:00,ohiain,"TRIMMING $CIFR here @ 1.85 +30%

<@&1457740469353058469>",False,,False,False,trim,CIFR,,,1.85,,full,,,1,"{""action"": ""trim"", ""ticker"": ""CIFR"", ""price"": 1.85, ""size"": ""full""}"
1461413161633714318,2026-01-15T17:34:09.477000+00:00,ohiain,"NHOD on $CIFR, TOC we're soooo paid it's unreal on these positions!!

$ASTS banger 🔥
$CIFR caught LOD
$UMAC is about to be HUGE 
...and and my $LUMN lottos (sorry) 😢🥀",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461414819038236805,2026-01-15T17:40:44.633000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461414907257028771,2026-01-15T17:41:05.666000+00:00,ohiain,"When a stock in a leading theme/sector gets tight around the 50 day, it’s usually sitting right on the 9EMA on the weekly.

That’s your cue to stalk.

Wait for the expansion off the weekly 9, buy the leaders in the strongest themes, and let the trade do the work.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461414960159789249,2026-01-15T17:41:18.279000+00:00,ohiain,Good writeup to study!!!,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461416917142077594,2026-01-15T17:49:04.860000+00:00,ohiain,"TRIMMING SOME OF MY LAST WEEKLIES ON $ASTS

.99 to 3.23 +225% 🔥 🎯

<@&1457740469353058469>",False,,False,False,trim,ASTS,,,3.23,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 3.23, ""size"": ""full""}"
1461417198580011118,2026-01-15T17:50:11.960000+00:00,ohiain,"ALSO TRIMMING a small chunk on CORE position $ASTS

6.50 from 3.80 +70%  ☑️ 🔥

<@&1457740469353058469>",False,,False,False,trim,ASTS,,,6.5,,small,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 6.5, ""size"": ""small""}"
1461418020235640903,2026-01-15T17:53:27.858000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461418172069580964,2026-01-15T17:54:04.058000+00:00,ohiain,"$ONDS top watch, we are going to catch this puppy, checking all the signs I wanna see for a fat pitch trade idea.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461418391238742204,2026-01-15T17:54:56.312000+00:00,ohiain,"I've noted it's above 4 ATR% from the 50 day, but if we undercut this gap/9EMA I'm slapping my parents house on this trade!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461426796674420879,2026-01-15T18:28:20.324000+00:00,ohiain,"Watching $QBTS on a potential 30 min pivot, VWAP recovery + PHOD reclaim. This would be a HL setup.

This would get me some exposure in Quant, the only thing I don't like too much is the upper wicks at HOD, but looks constructive so far. 

I will alert if I take a stab at it, also $ALAB is gorgeous ",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461427157786955981,2026-01-15T18:29:46.420000+00:00,ohiain,Watching $ASTS for trims into new highs.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461427444174029094,2026-01-15T18:30:54.700000+00:00,ohiain,"This will be on the very few weeklies that I have, no need to trim the core position until we see ATHs! Gotta let my 20 Feb cons cook 🔥",True,Watching $ASTS for trims into new highs.,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461428320305545217,2026-01-15T18:34:23.586000+00:00,ohiain,,True,[Could not fetch],False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461428320976769166,2026-01-15T18:34:23.746000+00:00,ohiain,I'm tailing this.,False,,True,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461429672838430771,2026-01-15T18:39:46.055000+00:00,ohiain,"I want in $ONDS sooo bad, willing to risk it all just to get in...",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461430079845302455,2026-01-15T18:41:23.093000+00:00,ohiain,,True,"I want in $ONDS sooo bad, willing to risk it all just to get in...",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461430144882315528,2026-01-15T18:41:38.599000+00:00,ohiain,"If $ONDS isn't your top watch right now, you're obviously looking in the wrong places.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461431453278670938,2026-01-15T18:46:50.545000+00:00,ohiain,"TRIMMING MORE HERE TOC FAMILY!! I've got just a few runners left!!

.99 to 4.00 +300% 🔥 

<@&1457740469353058469>",True,"TRIMMING SOME OF MY LAST WEEKLIES ON $ASTS

.99 to 3.23 +225% 🔥 🎯

<@&1457740469353058469>",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461433651664392374,2026-01-15T18:55:34.681000+00:00,ohiain,"TRIMMING WEEKLIES INTO NEW HIGHS!!!

WE GOT OURSELVES A WINNER ON $ASTS  🔥 🎯

.99 to 4.90 +395%

WE BOTTOM TICKED LOD YESTERDAY!

<@&1457740469353058469>",True,"TRIMMING MORE HERE TOC FAMILY!! I've got just a few runners left!!

.99 to 4.00 +300% 🔥 

<@&1457740469353058469>",False,False,trim,ASTS,,,4.9,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 4.9, ""size"": ""full""}"
1461434466324189421,2026-01-15T18:58:48.911000+00:00,ohiain,"TRIMMING $ASTS core 120c 20 Feb position here too!!

3.80 to 7.65 +102% ✅

Who's all paid?? 🔥 emoji if you're paid!

<@&1457740469353058469>",False,,False,False,trim,ASTS,,call,7.65,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""type"": ""call"", ""price"": 7.65, ""size"": ""full""}"
1461439039927226491,2026-01-15T19:16:59.343000+00:00,ohiain,"SMALL TRIM on $UMAC here into highs!

1.70 to 2.60 +55% ✅

TODAY went down in HISTORY.
I will recap everything on X later today!

<@&1457740469353058469>",False,,False,False,trim,UMAC,,,2.6,,full,,,1,"{""action"": ""trim"", ""ticker"": ""UMAC"", ""price"": 2.6, ""size"": ""full""}"
1461439871599251507,2026-01-15T19:20:17.629000+00:00,ohiain,"RUNNERS ON THESE WEEKLIES TRIMMMM

what is happening... 🫢

.99 to 5.85 +500%

<@&1457740469353058469>",True,"TRIMMING WEEKLIES INTO NEW HIGHS!!!

WE GOT OURSELVES A WINNER ON $ASTS  🔥 🎯

.99 to 4.90 +395%

WE BOTTOM TICKED LOD YESTERDAY!

<@&1457740469353058469>",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461441028379643914,2026-01-15T19:24:53.427000+00:00,ohiain,"I""M FLAT ON MY $ASTS WEEKLIES.

.99 to 5.85 UNREAL TRADE. 🤯 🔥

2026 JUST GOT A WHOLE LOT BETTA!!!

<@&1457740469353058469>",False,,False,False,exit,ASTS,,,market,,,,,1,"{""action"": ""exit"", ""ticker"": ""ASTS"", ""price"": ""market""}"
1461441136362131548,2026-01-15T19:25:19.172000+00:00,ohiain,"(sorry for the spam today) love ya'll, more bangers to come in 2026!!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461446179987656735,2026-01-15T19:45:21.666000+00:00,ohiain,"I'm going to take the rest of the day off, one of my bigger days. I want you all to know that days like today very rarely happen, and if you can take advantage of asymmetrical opportunities, you can thrive in difficult markets. Being patient in 2026 has paid us massively, and it just started, one fo",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461449708080857322,2026-01-15T19:59:22.829000+00:00,ohiain,"I'm hopping off the charts now, but all my stops are set to b/e!

I plan to recap today on X (ohiain) later today, but will be off the charts until then... Manage risk, people!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461466647767547976,2026-01-15T21:06:41.565000+00:00,ohiain,https://x.com/wallstengine/status/2011907804559523861?s=20,False,,False,True,null,,,,,,,,,0,"{""action"": ""null""}"
1461466695846858967,2026-01-15T21:06:53.028000+00:00,ohiain,$UMAC news after hours.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461466739840782602,2026-01-15T21:07:03.517000+00:00,ohiain,<@&1457740469353058469>,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461511839807705305,2026-01-16T00:06:16.187000+00:00,ohiain,"THIS CANT BE REAL 😭

$ASTS, why did I sell my weeklies… they’re going to open up prob a couple 1,000%s tm if this sticks overnight.

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461719766854013044,2026-01-16T13:52:29.858000+00:00,ohiain,"Good morning everyone, what a start to 2026!! All four major indices $SPY, $QQQ, $IWM, and $ARKK are gapping above their 9 day moving averages this morning, which tells me the short term trend is still firmly intact. We also have no scheduled news today (1/16/26), so barring any surprises, this shou",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461729514236150028,2026-01-16T14:31:13.815000+00:00,ohiain,"TRIMMMING $ASTS 120c 20 Feb HERE @ OPEN

3.80 -> 10.25 + 170% 🔥

<@&1457740469353058469>",False,,False,False,trim,ASTS,120,call,10.25,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""strike"": 120, ""type"": ""call"", ""price"": 10.25, ""size"": ""full""}"
1461730691212513280,2026-01-16T14:35:54.428000+00:00,ohiain,"TRIMMING SMALL $ASTS 120c 20 Feb

3.80 -> 12.00 +220% 🎯🔥

<@&1457740469353058469>",True,"TRIMMMING $ASTS 120c 20 Feb HERE @ OPEN

3.80 -> 10.25 + 170% 🔥

<@&1457740469353058469>",False,False,trim,ASTS,120,call,12.0,,small,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""strike"": 120, ""type"": ""call"", ""price"": 12.0, ""size"": ""small""}"
1461731072562692147,2026-01-16T14:37:25.349000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461731203685023895,2026-01-16T14:37:56.611000+00:00,ohiain,"Setting STOP on these cons @ LOD.

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461731539804225598,2026-01-16T14:39:16.748000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461731595516903484,2026-01-16T14:39:30.031000+00:00,ohiain,$ONDS watching for a potential entry on the 9 day retest.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461731704589783165,2026-01-16T14:39:56.036000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461731736395448471,2026-01-16T14:40:03.619000+00:00,ohiain,$CIFR sitting right n tight at the 9 day.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461731968621351084,2026-01-16T14:40:58.986000+00:00,ohiain,"Btw $UMAC, $ASTS, and $LUMN are all set to b/e.

Manage risk always!

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461732254941184131,2026-01-16T14:42:07.250000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461732321526022326,2026-01-16T14:42:23.125000+00:00,ohiain,"$CIFR right off the 9 day/DTL retest, watching 15 min ORB potential.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461732551684259951,2026-01-16T14:43:17.999000+00:00,ohiain,Next trim on $ASTS is 115.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461734654884188160,2026-01-16T14:51:39.441000+00:00,ohiain,"TRIMMING MORE $ASTS HERE INTO 118 POP!

Sizing down to runners here.

3.80 -> 14.45 +280% 🔥

INSANITY $ASTS.

<@&1457740469353058469>",True,"TRIMMING SMALL $ASTS 120c 20 Feb

3.80 -> 12.00 +220% 🎯🔥

<@&1457740469353058469>",False,False,trim,ASTS,,,14.45,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 14.45, ""size"": ""full""}"
1461734903870656512,2026-01-16T14:52:38.804000+00:00,ohiain,"Next TP is ITM for runners, stop remains LOD.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461734930101964896,2026-01-16T14:52:45.058000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461734956479811787,2026-01-16T14:52:51.347000+00:00,ohiain,INSANITY.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461737864030322813,2026-01-16T15:04:24.561000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461737990069031105,2026-01-16T15:04:54.611000+00:00,ohiain,$SEI potential top blast (no position),False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461738444131930333,2026-01-16T15:06:42.868000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461738471776452786,2026-01-16T15:06:49.459000+00:00,ohiain,Looking to TRIM $UMAC into 18 push,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461739828906561606,2026-01-16T15:12:13.024000+00:00,ohiain,$JOBY and $CIFR are two main focuses.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461746133142339837,2026-01-16T15:37:16.071000+00:00,ohiain,"I will most likely be wrapping up the week here, one for the books that's for sure. I plan to recap everything on X after close, two names that I have alerts on are $CIFR and $JOBY.

Current positions:

- $UMAC 17.5c Feb 20 (last trim +55%) (stop @ b/e)
- $ASTS 120c 20 Feb (last trim) 280%+ (down to",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461756670932947016,2026-01-16T16:19:08.476000+00:00,ohiain,"TRIMMING $UMAC 17.5c Feb 20

I've got 1/2 left of the position
Looks amazing into next week!

1.70 -> 3.15 +85% 🔥

<@&1457740469353058469>",False,,False,False,trim,UMAC,,call,3.15,,half,,,1,"{""action"": ""trim"", ""ticker"": ""UMAC"", ""type"": ""call"", ""price"": 3.15, ""size"": ""half""}"
1461757061758058608,2026-01-16T16:20:41.656000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461757120369135627,2026-01-16T16:20:55.630000+00:00,ohiain,Watching $ONDS 30 min pivot in this gap support/9day.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461765922803945533,2026-01-16T16:55:54.294000+00:00,ohiain,"If you're still holding these congrats, 1 day too early... $CIFR pushing higher!",True,"Adding $CIFR 20c 20 Feb @1.42

1/2 size (VWAP reclaim, DTL retest, 35% LOD, 30 min pivot off 9 day undercut)

Stop: LOD

<@&1457740469353058469>",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461767354227888130,2026-01-16T17:01:35.572000+00:00,ohiain,Watching 30 min pivot on $ONDS here off the gap fill support + 9 day.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461768948486898020,2026-01-16T17:07:55.673000+00:00,ohiain,"Adding $ONDS 15c Feb 20 @ 1.10

Half size (30 min pivot + gap support + 9 day)

Stop: LOD

<@&1457740469353058469>",False,,True,False,buy,ONDS,15,call,1.1,2026-02-20,half,LOD,False,1,"{""action"": ""buy"", ""ticker"": ""ONDS"", ""strike"": 15, ""type"": ""call"", ""expiration"": ""2026-02-20"", ""price"": 1.1, ""size"": ""half"", ""stop_price"": ""LOD"", ""trailing"": false}"
1461769180431908998,2026-01-16T17:08:50.973000+00:00,ohiain,"This is my last trade of the week, let's see if $ONDS can find some momentum here within the gap.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461769338498318613,2026-01-16T17:09:28.659000+00:00,ohiain,This should either work right away or we revisit lows.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461769926699126916,2026-01-16T17:11:48.897000+00:00,ohiain,The 15 min LOD sweep looks solid as buyers quickly reclaimed the selling into lows.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461770965850521602,2026-01-16T17:15:56.650000+00:00,ohiain,"I do not want to see this chop right above my cost basis, I want this to rocket from lows and close above PLOD.

The more it chops, the more likely I will exit. I want to see a quick move with velocity!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461771927138996305,2026-01-16T17:19:45.839000+00:00,ohiain,"This is exactly what I want to see, FAST moves from LOD! Now we need to close above PLOD to confirm RDR.",True,"Adding $ONDS 15c Feb 20 @ 1.10

Half size (30 min pivot + gap support + 9 day)

Stop: LOD

<@&1457740469353058469>",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461772469995044969,2026-01-16T17:21:55.266000+00:00,ohiain,I do not want to see PLOD rejected here. I want to see buyers step in and reclaim the 9 day.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461772692645478663,2026-01-16T17:22:48.350000+00:00,ohiain,Could easily see a fat pop through VWAP if we reclaim intraday.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461773753183899669,2026-01-16T17:27:01.202000+00:00,ohiain,"$ONDS is currently sitting at a big inflection point, testing prior intraday level of supply... either we reclaim PLOD, and we push to HOD.

or...

We reject and see NLOD. Let's see what happens.",False,,True,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461774065152037101,2026-01-16T17:28:15.581000+00:00,ohiain,Should see a lot of volume come in at this 30 min close in 2 mins.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461774496699515180,2026-01-16T17:29:58.470000+00:00,ohiain,Btw for this trade to work $ONDS should not break this 30 min candle LOW.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461775482914603039,2026-01-16T17:33:53.602000+00:00,ohiain,"They're bidding right off PLOD, good sign so far.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461777175400415273,2026-01-16T17:40:37.122000+00:00,ohiain,"I usually don't do this, but since we've got multiple massive upperwicks on $ONDS daily, I'm moving my risk up to this 30 min pivot low.

Read my above thoughts on the entry and trade management if confused as to why.

I do not want to see $ONDS fail VWAP reclaim.

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461783313424318604,2026-01-16T18:05:00.541000+00:00,ohiain,"Super wicky at yesterday's lows, whichever way this breaks, expect a squeeze.

Manage risk.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461783451844874446,2026-01-16T18:05:33.543000+00:00,ohiain,"The character of $ONDS is known for harsh down moves, just keep that in mind.",False,,True,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461786049775800453,2026-01-16T18:15:52.938000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461786177030983690,2026-01-16T18:16:23.278000+00:00,ohiain,"$ONDS testing VWAP, would like to see a squeeze through, risk stays the same until we recovery VWAP.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461790734699991223,2026-01-16T18:34:29.911000+00:00,ohiain,Watching $ONDS for first trims.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461790773241450871,2026-01-16T18:34:39.100000+00:00,ohiain,Up 6% from entry already.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461791231536271517,2026-01-16T18:36:28.366000+00:00,ohiain,"Moving stop to b/e on $ONDS, FREE TRADE.

Would like to see a move to OP to trim some into strength.

<@&1457740469353058469>",False,,False,False,stop_update,ONDS,,,,,,BE,,1,"{""action"": ""stop_update"", ""ticker"": ""ONDS"", ""stop_price"": ""BE""}"
1461793539460698184,2026-01-16T18:45:38.618000+00:00,ohiain,"$ONDS is currently up 8% off LOD, extended to say the least... but it can also push higher.

b/e stop as always.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461804314740916295,2026-01-16T19:28:27.645000+00:00,ohiain,"If this 15 min candle closes below 13 pivot + VWAP, I will de-risk 1/2 of my $ONDS. I will alert if I do so!

$ONDS likes to sell off into EOD + I don't want to see VWAP fail.

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461805242848116758,2026-01-16T19:32:08.923000+00:00,ohiain,I might get stopped here at b/e.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461809161066123405,2026-01-16T19:47:43.099000+00:00,ohiain,"Filled here at b/e on $ONDS.

I could've trimmed when I was up 25%, but my plan was to TRIM on a push through OP, and we didn't get that.

Manage risk really well, and great end to the week! I'm off the charts for the rest of the day, I will update positions into close :))

<@&1457740469353058469>",False,,False,False,stop_update,ONDS,,,,,,BE,,1,"{""action"": ""stop_update"", ""ticker"": ""ONDS"", ""stop_price"": ""BE""}"
1461822974003777622,2026-01-16T20:42:36.360000+00:00,ohiain,"""$ONDS likes to sell off into EOD + I don't want to see VWAP fail.""

You must know the character of the names you trade, because this is an edge.

Great b/e stop on $ONDS! :))",True,"If this 15 min candle closes below 13 pivot + VWAP, I will de-risk 1/2 of my $ONDS. I will alert if I do so!

$ONDS likes to sell off into EOD + I don't want to see VWAP fail.

<@&1457740469353058469>",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461825215171526851,2026-01-16T20:51:30.696000+00:00,ohiain,"End of day Position Update 1/16/2026:

Stopped b/e on $ONDS.

$UMAC 17.5c Feb 20 (last trim) +85%
$ASTS 120c 20 Feb (last trim) +280%

I will be swinging both my $UMAC and $ASTS positions! Keep in mind we have Monday off, so be prepared for a short week next week. I will be recapping my week later o",False,,True,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461837968086929604,2026-01-16T21:42:11.228000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461838019538587842,2026-01-16T21:42:23.495000+00:00,ohiain,$UMAC looks incredible into the short week ahead!,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1462623637252079620,2026-01-19T01:44:09.354000+00:00,ohiain,"I’m getting that familiar itch with $USAR, because it feels like déjà vu from last October when I caught this pivot, and it ripped 130% in just 7 trading days.

This setup looks eerily similar... basing off recent lows, volume picking up, and the rare earth theme heating back up with major geopoliti",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1462623678864031963,2026-01-19T01:44:19.275000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1462980899191914642,2026-01-20T01:23:47.238000+00:00,ohiain,"$JOBY is one of my top focuses this week.

After breaking out of a multi year base and running +78%, it’s now digesting into a 182 day base right at multiple inflection points on the chart.

Currently squeezing between the April 7 AVWAP lows and highs. Retesting the multi year b/o pivot, sitting abo",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1462980933119508502,2026-01-20T01:23:55.327000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1462988021623296032,2026-01-20T01:52:05.358000+00:00,ohiain,"$SEI is also one to watch heading into the short week.

After a +132% move, it topped and digested into a 3 month base under heavy resistance. With a 40% short float, there’s potential for a squeeze if buyers decide to rip it higher.

Currently holding above the VPOC, with volume showing buyers supp",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1462988087016558705,2026-01-20T01:52:20.949000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1462988224153784321,2026-01-20T01:52:53.645000+00:00,ohiain,I will update the full list tomorrow morning!,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463000857573327013,2026-01-20T02:43:05.687000+00:00,ohiain,"$OKLO has been putting in work and is currently sitting at a major inflection point on the chart.

After topping out on Oct 15 and dropping -63%, it found buyers at the April 7 AVWAP and caught another +63% off Dec 31 lows.

The wedge pop above the EMAs showed early strength, and now it’s pinched be",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463000890880426054,2026-01-20T02:43:13.628000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463166570409885756,2026-01-20T13:41:34.706000+00:00,ohiain,"Good morning TOC fam! we’ve got a short week ahead, and the tone coming into today is very different from how we ended last week. $BTC and $ETH sold off hard over the weekend, which immediately puts risk appetite under the microscope. On the equity side, $QQQ is gapping below its 50-day moving avera",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463166657328320592,2026-01-20T13:41:55.429000+00:00,ohiain,"I’ll be managing my $ASTS and $UMAC positions off the open... both are currently set at breakeven, and that may change as the session develops. Given that the market is gapping down and $SPY + $QQQ are sitting at or below their 50-days, today is primarily an observation day.

I want to see what show",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463173543239094312,2026-01-20T14:09:17.158000+00:00,ohiain,"Stops are set to b/e on $ASTS and $UMAC (small positions left), there is no need to alert my exits unless I move my stop up in profit.

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463178441971994809,2026-01-20T14:28:45.107000+00:00,ohiain,I’ll be waiting the first 15 mins of open!,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463180835695104141,2026-01-20T14:38:15.815000+00:00,ohiain,Watching $JOBY 15 min U&R.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463180892208894036,2026-01-20T14:38:29.289000+00:00,ohiain,$APLD as well.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463181023616700489,2026-01-20T14:39:00.619000+00:00,ohiain,$OKLO.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463182340116320276,2026-01-20T14:44:14.497000+00:00,ohiain,$JOBY and $USAR RS on focus list.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463183045304516782,2026-01-20T14:47:02.627000+00:00,ohiain,Lots of names on focus/weekly watch are failing LOD. Keep this in mind: start tracking RS names.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463183452298805334,2026-01-20T14:48:39.662000+00:00,ohiain,I would love to potentially get an entry on $USAR around OP.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463183563296997511,2026-01-20T14:49:06.126000+00:00,ohiain,If rare earth names bottom and start to show strength at LOD.,True,I would love to potentially get an entry on $USAR around OP.,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463183828893040864,2026-01-20T14:50:09.449000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1463183901278077112,2026-01-20T14:50:26.707000+00:00,ohiain,$SERV is interesting down at this gap fill right @ 9 day.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
